paragraph_id,phrase,phrase_length,attribution,absolute_attribution,rank
pride_and_prejudice_TFamil_P48,she would not,3,0.0181589312851429,0.0181589312851429,116.0
pride_and_prejudice_TFamil_P48,would not hear,3,-0.12009380757808685,0.12009380757808685,47.0
pride_and_prejudice_TFamil_P48,not hear of;,3,-0.02002179529517889,0.02002179529517889,113.0
pride_and_prejudice_TFamil_P48,hear of; yet,3,0.06158306170254946,0.06158306170254946,81.0
pride_and_prejudice_TFamil_P48,of; yet she,3,0.07902563083916903,0.07902563083916903,67.0
pride_and_prejudice_TFamil_P48,yet she was,3,0.04555276455357671,0.04555276455357671,94.0
pride_and_prejudice_TFamil_P48,she was not,3,-0.04622391192242503,0.04622391192242503,93.0
pride_and_prejudice_TFamil_P48,was not entirely,3,0.00500620948150754,0.00500620948150754,123.0
pride_and_prejudice_TFamil_P48,not entirely unwilling,3,0.0345931276679039,0.0345931276679039,107.0
pride_and_prejudice_TFamil_P48,entirely unwilling to,3,0.11716809496283531,0.11716809496283531,49.0
pride_and_prejudice_TFamil_P48,unwilling to accede,3,0.07575198449194431,0.07575198449194431,71.0
pride_and_prejudice_TFamil_P48,to accede to,3,0.06163770705461502,0.06163770705461502,80.0
pride_and_prejudice_TFamil_P48,accede to her,3,0.03930255025625229,0.03930255025625229,103.0
pride_and_prejudice_TFamil_P48,to her brotherâĢĻs,3,0.05054296366870403,0.05054296366870403,89.0
pride_and_prejudice_TFamil_P48,"her brotherâĢĻs proposal,",3,0.09802814945578575,0.09802814945578575,56.0
pride_and_prejudice_TFamil_P48,"brotherâĢĻs proposal, and",3,0.07591868075542152,0.07591868075542152,69.0
pride_and_prejudice_TFamil_P48,"proposal, and it",3,0.05503866891376674,0.05503866891376674,87.0
pride_and_prejudice_TFamil_P48,and it was,3,-0.01790707209147513,0.01790707209147513,117.0
pride_and_prejudice_TFamil_P48,it was settled,3,-0.039541094563901424,0.039541094563901424,102.0
pride_and_prejudice_TFamil_P48,was settled that,3,-0.058744543232023716,0.058744543232023716,84.0
pride_and_prejudice_TFamil_P48,settled that Mr.,3,0.5731681324541569,0.5731681324541569,23.0
pride_and_prejudice_TFamil_P48,that Mr. Jones,3,0.639138001948595,0.639138001948595,22.0
pride_and_prejudice_TFamil_P48,Mr. Jones should,3,0.6983385905623436,0.6983385905623436,21.0
pride_and_prejudice_TFamil_P48,Jones should be,3,0.06472283322364092,0.06472283322364092,78.0
pride_and_prejudice_TFamil_P48,should be dispatched,3,0.06415712926536798,0.06415712926536798,79.0
pride_and_prejudice_TFamil_P48,be dispatched early,3,0.06140366289764643,0.06140366289764643,82.0
pride_and_prejudice_TFamil_P48,dispatched early the,3,0.1424175463616848,0.1424175463616848,41.0
pride_and_prejudice_TFamil_P48,early the following,3,0.02561601996421814,0.02561601996421814,111.0
pride_and_prejudice_TFamil_P48,the following morning,3,-0.2250773310661316,0.2250773310661316,33.0
pride_and_prejudice_TFamil_P48,following morning should,3,-0.43672266602516174,0.43672266602516174,27.0
pride_and_prejudice_TFamil_P48,morning should Miss,3,-0.3294147066771984,0.3294147066771984,30.0
pride_and_prejudice_TFamil_P48,should Miss Bennet,3,-0.254058837890625,0.254058837890625,31.0
pride_and_prejudice_TFamil_P48,Miss Bennet not,3,-0.14351059310138226,0.14351059310138226,40.0
pride_and_prejudice_TFamil_P48,Bennet not be,3,-0.21249511279165745,0.21249511279165745,34.0
pride_and_prejudice_TFamil_P48,not be decidedly,3,-1.149342006072402,1.149342006072402,13.0
pride_and_prejudice_TFamil_P48,be decidedly better.,3,-4.028227053582668,4.028227053582668,3.0
pride_and_prejudice_TFamil_P48,decidedly better. Bingley,3,-6.184949338436127,6.184949338436127,1.0
pride_and_prejudice_TFamil_P48,better. Bingley was,3,-5.3933494091033936,5.3933494091033936,2.0
pride_and_prejudice_TFamil_P48,Bingley was quite,3,-2.388205260038376,2.388205260038376,4.0
pride_and_prejudice_TFamil_P48,was quite uncomfortable;,3,-0.819745846092701,0.819745846092701,19.0
pride_and_prejudice_TFamil_P48,quite uncomfortable; his,3,-0.5083313174545765,0.5083313174545765,26.0
pride_and_prejudice_TFamil_P48,uncomfortable; his sisters,3,-0.8513001091778278,0.8513001091778278,17.0
pride_and_prejudice_TFamil_P48,his sisters declared,3,-0.08013753220438957,0.08013753220438957,66.0
pride_and_prejudice_TFamil_P48,sisters declared themselves,3,-0.5220416784286499,0.5220416784286499,25.0
pride_and_prejudice_TFamil_P48,declared themselves miserable.,3,0.8855018839240074,0.8855018839240074,16.0
pride_and_prejudice_TFamil_P48,themselves miserable. They,3,1.1614299044013023,1.1614299044013023,12.0
pride_and_prejudice_TFamil_P48,miserable. They assuaged,3,2.107574773952365,2.107574773952365,5.0
pride_and_prejudice_TFamil_P48,They assuaged their,3,0.8878607545047998,0.8878607545047998,15.0
pride_and_prejudice_TFamil_P48,assuaged their wretchedness,3,0.5235536154359579,0.5235536154359579,24.0
pride_and_prejudice_TFamil_P48,their wretchedness by,3,0.019754153676331043,0.019754153676331043,114.0
pride_and_prejudice_TFamil_P48,wretchedness by singing,3,0.11580221075564623,0.11580221075564623,51.0
pride_and_prejudice_TFamil_P48,by singing duets,3,0.12117110658437014,0.12117110658437014,46.0
pride_and_prejudice_TFamil_P48,singing duets after,3,0.14187173172831535,0.14187173172831535,43.0
pride_and_prejudice_TFamil_P48,"duets after supper,",3,0.16547645814716816,0.16547645814716816,36.0
pride_and_prejudice_TFamil_P48,"after supper, while",3,0.11588189750909805,0.11588189750909805,50.0
pride_and_prejudice_TFamil_P48,"supper, while he",3,0.09479687828570604,0.09479687828570604,59.0
pride_and_prejudice_TFamil_P48,while he found,3,0.08142985682934523,0.08142985682934523,63.0
pride_and_prejudice_TFamil_P48,he found relief,3,0.03684531059116125,0.03684531059116125,106.0
pride_and_prejudice_TFamil_P48,found relief in,3,0.09118894301354885,0.09118894301354885,60.0
pride_and_prejudice_TFamil_P48,relief in giving,3,0.038824464194476604,0.038824464194476604,104.0
pride_and_prejudice_TFamil_P48,in giving his,3,0.07018332369625568,0.07018332369625568,76.0
pride_and_prejudice_TFamil_P48,giving his housekeeper,3,0.019499091431498528,0.019499091431498528,115.0
pride_and_prejudice_TFamil_P48,his housekeeper instructions,3,0.04873379413038492,0.04873379413038492,90.0
pride_and_prejudice_TFamil_P48,housekeeper instructions to,3,0.07580045983195305,0.07580045983195305,70.0
pride_and_prejudice_TFamil_P48,instructions to ensure,3,0.09795397520065308,0.09795397520065308,57.0
pride_and_prejudice_TFamil_P48,to ensure every,3,0.08887817710638046,0.08887817710638046,61.0
pride_and_prejudice_TFamil_P48,ensure every possible,3,0.08133543655276299,0.08133543655276299,64.0
pride_and_prejudice_TFamil_P48,every possible attention,3,0.07026973739266396,0.07026973739266396,75.0
pride_and_prejudice_TFamil_P48,possible attention to,3,0.07544314861297607,0.07544314861297607,72.0
pride_and_prejudice_TFamil_P48,attention to the,3,0.058158027939498425,0.058158027939498425,85.0
pride_and_prejudice_TFamil_P48,to the sick,3,0.02424838114529848,0.02424838114529848,112.0
pride_and_prejudice_TFamil_P48,the sick lady,3,-0.0011464678682386875,0.0011464678682386875,126.0
pride_and_prejudice_TFamil_P48,sick lady and,3,-0.04514010017737746,0.04514010017737746,95.0
pride_and_prejudice_TFamil_P48,lady and her,3,-0.09966189367696643,0.09966189367696643,55.0
pride_and_prejudice_TFamil_P48,and her sister.,3,0.24404427036643028,0.24404427036643028,32.0
pride_and_prejudice_TReput_P18,"âĢľNay,âĢĿ cried",2,0.20471007376909256,0.20471007376909256,10.0
pride_and_prejudice_TReput_P18,"cried Bingley,",2,0.02651818096637726,0.02651818096637726,44.0
pride_and_prejudice_TReput_P18,"Bingley, âĢľthis",2,-0.11885296925902367,0.11885296925902367,16.0
pride_and_prejudice_TReput_P18,âĢľthis is,2,-0.12442488595843315,0.12442488595843315,14.0
pride_and_prejudice_TReput_P18,is too,2,-0.2620239704847336,0.2620239704847336,8.0
pride_and_prejudice_TReput_P18,too muchâĢĶto,2,-0.2057117000222206,0.2057117000222206,9.0
pride_and_prejudice_TReput_P18,muchâĢĶto remember,2,-0.04968792945146561,0.04968792945146561,29.0
pride_and_prejudice_TReput_P18,remember at,2,0.07441271096467972,0.07441271096467972,22.0
pride_and_prejudice_TReput_P18,at night,2,0.12037039548158646,0.12037039548158646,15.0
pride_and_prejudice_TReput_P18,night all,2,0.0705270478501916,0.0705270478501916,24.0
pride_and_prejudice_TReput_P18,all the,2,-0.016425526700913906,0.016425526700913906,49.0
pride_and_prejudice_TReput_P18,the foolish,2,0.04225090891122818,0.04225090891122818,34.0
pride_and_prejudice_TReput_P18,foolish things,2,0.07412946037948132,0.07412946037948132,23.0
pride_and_prejudice_TReput_P18,things that,2,-0.010206693783402443,0.010206693783402443,55.0
pride_and_prejudice_TReput_P18,that were,2,-0.10124598443508148,0.10124598443508148,18.0
pride_and_prejudice_TReput_P18,were said,2,-0.08186457585543394,0.08186457585543394,20.0
pride_and_prejudice_TReput_P18,said in,2,-0.03376446757465601,0.03376446757465601,37.0
pride_and_prejudice_TReput_P18,in the,2,-0.02489708736538887,0.02489708736538887,47.0
pride_and_prejudice_TReput_P18,the morning.,2,-0.3329747971147299,0.3329747971147299,5.0
pride_and_prejudice_TReput_P18,morning. And,2,-0.38289399445056915,0.38289399445056915,4.0
pride_and_prejudice_TReput_P18,"And yet,",2,-0.19802024960517883,0.19802024960517883,11.0
pride_and_prejudice_TReput_P18,"yet, upon",2,-0.10279855132102966,0.10279855132102966,17.0
pride_and_prejudice_TReput_P18,upon my,2,0.04556243307888508,0.04556243307888508,31.0
pride_and_prejudice_TReput_P18,"my honor,",2,0.002848934382200241,0.002848934382200241,59.0
pride_and_prejudice_TReput_P18,"honor, I",2,0.004299191292375326,0.004299191292375326,57.0
pride_and_prejudice_TReput_P18,I believed,2,-0.0017537479288876057,0.0017537479288876057,60.0
pride_and_prejudice_TReput_P18,believed what,2,0.011360296979546547,0.011360296979546547,53.0
pride_and_prejudice_TReput_P18,what I,2,0.046849390491843224,0.046849390491843224,30.0
pride_and_prejudice_TReput_P18,I said,2,0.01222282089293003,0.01222282089293003,52.0
pride_and_prejudice_TReput_P18,said of,2,0.006748789921402931,0.006748789921402931,56.0
pride_and_prejudice_TReput_P18,of myself,2,0.032806459814310074,0.032806459814310074,38.0
pride_and_prejudice_TReput_P18,myself to,2,0.030383789911866188,0.030383789911866188,42.0
pride_and_prejudice_TReput_P18,to be,2,0.020577640738338232,0.020577640738338232,48.0
pride_and_prejudice_TReput_P18,"be true,",2,0.025833434192463756,0.025833434192463756,45.0
pride_and_prejudice_TReput_P18,"true, and",2,-0.0030017185490578413,0.0030017185490578413,58.0
pride_and_prejudice_TReput_P18,and I,2,-0.03458401141688228,0.03458401141688228,35.0
pride_and_prejudice_TReput_P18,I believe,2,-0.015977793838828802,0.015977793838828802,50.0
pride_and_prejudice_TReput_P18,believe it,2,-0.06694114953279495,0.06694114953279495,25.0
pride_and_prejudice_TReput_P18,it at,2,-0.04359716735780239,0.04359716735780239,33.0
pride_and_prejudice_TReput_P18,at this,2,0.02528957463800907,0.02528957463800907,46.0
pride_and_prejudice_TReput_P18,this moment.,2,-0.5823126044124365,0.5823126044124365,3.0
pride_and_prejudice_TReput_P18,moment. At,2,-0.6215896029025316,0.6215896029025316,2.0
pride_and_prejudice_TReput_P18,"At least,",2,-0.03182770684361458,0.03182770684361458,40.0
pride_and_prejudice_TReput_P18,"least, therefore,",2,-0.027593383565545082,0.027593383565545082,43.0
pride_and_prejudice_TReput_P18,"therefore, I",2,-0.05207288824021816,0.05207288824021816,27.0
pride_and_prejudice_TReput_P18,I did,2,-0.033972419798374176,0.033972419798374176,36.0
pride_and_prejudice_TReput_P18,did not,2,-0.0317213274538517,0.0317213274538517,41.0
pride_and_prejudice_TReput_P18,not assume,2,-0.04994959756731987,0.04994959756731987,28.0
pride_and_prejudice_TReput_P18,assume the,2,-0.013853957876563072,0.013853957876563072,51.0
pride_and_prejudice_TReput_P18,the character,2,0.04420631192624569,0.04420631192624569,32.0
pride_and_prejudice_TReput_P18,character of,2,0.07990095019340515,0.07990095019340515,21.0
pride_and_prejudice_TReput_P18,of needless,2,0.12492209672927856,0.12492209672927856,13.0
pride_and_prejudice_TReput_P18,needless precipitance,2,0.2808182090520859,0.2808182090520859,7.0
pride_and_prejudice_TReput_P18,precipitance merely,2,0.29982663691043854,0.29982663691043854,6.0
pride_and_prejudice_TReput_P18,merely to,2,0.13818985223770142,0.13818985223770142,12.0
pride_and_prejudice_TReput_P18,to show,2,-0.03228650987148285,0.03228650987148285,39.0
pride_and_prejudice_TReput_P18,show off,2,-0.0967174842953682,0.0967174842953682,19.0
pride_and_prejudice_TReput_P18,off before,2,-0.011183826252818108,0.011183826252818108,54.0
pride_and_prejudice_TReput_P18,before the,2,0.06416969932615757,0.06416969932615757,26.0
pride_and_prejudice_TReput_P18,the ladies.âĢĿ,2,2.3569957688450813,2.3569957688450813,1.0
pride_and_prejudice_TReput_P18,"âĢľNay,âĢĿ cried Bingley,",3,0.0729607418179512,0.0729607418179512,26.0
pride_and_prejudice_TReput_P18,"cried Bingley, âĢľthis",3,0.03941454365849495,0.03941454365849495,44.0
pride_and_prejudice_TReput_P18,"Bingley, âĢľthis is",3,-0.2561742179095745,0.2561742179095745,12.0
pride_and_prejudice_TReput_P18,âĢľthis is too,3,-0.2491276077926159,0.2491276077926159,13.0
pride_and_prejudice_TReput_P18,is too muchâĢĶto,3,-0.34303294867277145,0.34303294867277145,9.0
pride_and_prejudice_TReput_P18,too muchâĢĶto remember,3,-0.17439065128564835,0.17439065128564835,14.0
pride_and_prejudice_TReput_P18,muchâĢĶto remember at,3,-0.006596267223358154,0.006596267223358154,57.0
pride_and_prejudice_TReput_P18,remember at night,3,0.15169144421815872,0.15169144421815872,17.0
pride_and_prejudice_TReput_P18,at night all,3,0.11361871007829905,0.11361871007829905,19.0
pride_and_prejudice_TReput_P18,night all the,3,0.0608532065525651,0.0608532065525651,29.0
pride_and_prejudice_TReput_P18,all the foolish,3,0.03549922350794077,0.03549922350794077,47.0
pride_and_prejudice_TReput_P18,the foolish things,3,0.06445561908185482,0.06445561908185482,28.0
pride_and_prejudice_TReput_P18,foolish things that,3,0.04171805642545223,0.04171805642545223,41.0
pride_and_prejudice_TReput_P18,things that were,3,-0.07904127426445484,0.07904127426445484,24.0
pride_and_prejudice_TReput_P18,that were said,3,-0.11427597980946302,0.11427597980946302,18.0
pride_and_prejudice_TReput_P18,were said in,3,-0.10259904805570841,0.10259904805570841,20.0
pride_and_prejudice_TReput_P18,said in the,3,-0.03792708273977041,0.03792708273977041,46.0
pride_and_prejudice_TReput_P18,in the morning.,3,-0.35370926931500435,0.35370926931500435,8.0
pride_and_prejudice_TReput_P18,the morning. And,3,-0.38705660961568356,0.38705660961568356,6.0
pride_and_prejudice_TReput_P18,"morning. And yet,",3,-0.5268324315547943,0.5268324315547943,5.0
pride_and_prejudice_TReput_P18,"And yet, upon",3,-0.15688036382198334,0.15688036382198334,16.0
pride_and_prejudice_TReput_P18,"yet, upon my",3,-0.09837600402534008,0.09837600402534008,21.0
pride_and_prejudice_TReput_P18,"upon my honor,",3,0.04398882016539574,0.04398882016539574,40.0
pride_and_prejudice_TReput_P18,"my honor, I",3,0.008721738588064909,0.008721738588064909,56.0
pride_and_prejudice_TReput_P18,"honor, I believed",3,-0.0033273608423769474,0.0033273608423769474,58.0
pride_and_prejudice_TReput_P18,I believed what,3,0.017233101185411215,0.017233101185411215,53.0
pride_and_prejudice_TReput_P18,believed what I,3,0.03922283835709095,0.03922283835709095,45.0
pride_and_prejudice_TReput_P18,what I said,3,0.03120967000722885,0.03120967000722885,50.0
pride_and_prejudice_TReput_P18,I said of,3,0.034611331298947334,0.034611331298947334,48.0
pride_and_prejudice_TReput_P18,said of myself,3,0.0171667393296957,0.0171667393296957,54.0
pride_and_prejudice_TReput_P18,of myself to,3,0.05277230031788349,0.05277230031788349,37.0
pride_and_prejudice_TReput_P18,myself to be,3,0.030995590146631002,0.030995590146631002,51.0
pride_and_prejudice_TReput_P18,"to be true,",3,0.04579927469603717,0.04579927469603717,38.0
pride_and_prejudice_TReput_P18,"be true, and",3,-0.002389918314293027,0.002389918314293027,59.0
pride_and_prejudice_TReput_P18,"true, and I",3,-0.009362377459183335,0.009362377459183335,55.0
pride_and_prejudice_TReput_P18,and I believe,3,-0.044201146345585585,0.044201146345585585,39.0
pride_and_prejudice_TReput_P18,I believe it,3,-0.07330180844292045,0.07330180844292045,25.0
pride_and_prejudice_TReput_P18,believe it at,3,-0.0532143022865057,0.0532143022865057,36.0
pride_and_prejudice_TReput_P18,it at this,3,-0.03203443996608257,0.03203443996608257,49.0
pride_and_prejudice_TReput_P18,at this moment.,3,-0.5685857571661472,0.5685857571661472,4.0
pride_and_prejudice_TReput_P18,this moment. At,3,-0.6100268755108118,0.6100268755108118,3.0
pride_and_prejudice_TReput_P18,"moment. At least,",3,-0.6257030386477709,0.6257030386477709,2.0
pride_and_prejudice_TReput_P18,"At least, therefore,",3,-0.0553076546639204,0.0553076546639204,35.0
pride_and_prejudice_TReput_P18,"least, therefore, I",3,-0.05618632398545742,0.05618632398545742,33.0
pride_and_prejudice_TReput_P18,"therefore, I did",3,-0.05745236761868,0.05745236761868,31.0
pride_and_prejudice_TReput_P18,I did not,3,-0.06031426787376404,0.06031426787376404,30.0
pride_and_prejudice_TReput_P18,did not assume,3,-0.05532907694578171,0.05532907694578171,34.0
pride_and_prejudice_TReput_P18,not assume the,3,-0.040195805951952934,0.040195805951952934,42.0
pride_and_prejudice_TReput_P18,assume the character,3,0.02059856243431568,0.02059856243431568,52.0
pride_and_prejudice_TReput_P18,the character of,3,0.08965474180877209,0.08965474180877209,22.0
pride_and_prejudice_TReput_P18,character of needless,3,0.15937461704015732,0.15937461704015732,15.0
pride_and_prejudice_TReput_P18,of needless precipitance,3,0.3262666389346123,0.3262666389346123,11.0
pride_and_prejudice_TReput_P18,needless precipitance merely,3,0.3793003037571907,0.3793003037571907,7.0
pride_and_prejudice_TReput_P18,precipitance merely to,3,0.3395343944430351,0.3395343944430351,10.0
pride_and_prejudice_TReput_P18,merely to show,3,0.06619558483362198,0.06619558483362198,27.0
pride_and_prejudice_TReput_P18,to show off,3,-0.057009726762771606,0.057009726762771606,32.0
pride_and_prejudice_TReput_P18,show off before,3,-0.08317809365689754,0.08317809365689754,23.0
pride_and_prejudice_TReput_P18,off before the,3,0.03944648243486881,0.03944648243486881,43.0
pride_and_prejudice_TReput_P18,before the ladies.âĢĿ,3,2.370535159483552,2.370535159483552,1.0
pride_and_prejudice_TPride_P13,"âĢľPride,âĢĿ said",2,0.36091984063386917,0.36091984063386917,4.0
pride_and_prejudice_TPride_P13,said Miss,2,0.10620812140405178,0.10620812140405178,13.0
pride_and_prejudice_TPride_P13,"Miss Lucas,",2,0.1477910066023469,0.1477910066023469,9.0
pride_and_prejudice_TPride_P13,"Lucas, âĢľis",2,0.137547736056149,0.137547736056149,11.0
pride_and_prejudice_TPride_P13,âĢľis justifiable,2,0.27270083501935005,0.27270083501935005,6.0
pride_and_prejudice_TPride_P13,justifiable here.,2,1.0671398658305407,1.0671398658305407,1.0
pride_and_prejudice_TPride_P13,here. A,2,0.8958784071728587,0.8958784071728587,2.0
pride_and_prejudice_TPride_P13,A fine,2,0.3604335943236947,0.3604335943236947,5.0
pride_and_prejudice_TPride_P13,fine young,2,0.523093193769455,0.523093193769455,3.0
pride_and_prejudice_TPride_P13,"young man,",2,0.251293633133173,0.251293633133173,7.0
pride_and_prejudice_TPride_P13,"man, with",2,0.14379867911338806,0.14379867911338806,10.0
pride_and_prejudice_TPride_P13,"with fortune,",2,0.10569750145077705,0.10569750145077705,14.0
pride_and_prejudice_TPride_P13,"fortune, might",2,0.09376472234725952,0.09376472234725952,16.0
pride_and_prejudice_TPride_P13,might deem,2,0.08401607722043991,0.08401607722043991,17.0
pride_and_prejudice_TPride_P13,deem himself,2,0.10062146186828613,0.10062146186828613,15.0
pride_and_prejudice_TPride_P13,himself entitled,2,0.11000015586614609,0.11000015586614609,12.0
pride_and_prejudice_TPride_P13,entitled to,2,0.16961946338415146,0.16961946338415146,8.0
pride_and_prejudice_TPride_P13,to it.âĢĿ,2,0.020344125106930733,0.020344125106930733,18.0
pride_and_prejudice_TPride_P13,"âĢľPride,âĢĿ said Miss",3,0.4692376106977463,0.4692376106977463,6.0
pride_and_prejudice_TPride_P13,"said Miss Lucas,",3,0.14568135794252157,0.14568135794252157,15.0
pride_and_prejudice_TPride_P13,"Miss Lucas, âĢľis",3,0.2458655061200261,0.2458655061200261,9.0
pride_and_prejudice_TPride_P13,"Lucas, âĢľis justifiable",3,0.31217407155781984,0.31217407155781984,7.0
pride_and_prejudice_TPride_P13,âĢľis justifiable here.,3,1.1652143653482199,1.1652143653482199,2.0
pride_and_prejudice_TPride_P13,justifiable here. A,3,1.0705047426745296,1.0705047426745296,3.0
pride_and_prejudice_TPride_P13,here. A fine,3,1.2529471246525645,1.2529471246525645,1.0
pride_and_prejudice_TPride_P13,A fine young,3,0.5264580706134439,0.5264580706134439,5.0
pride_and_prejudice_TPride_P13,"fine young man,",3,0.6083623506128788,0.6083623506128788,4.0
pride_and_prejudice_TPride_P13,"young man, with",3,0.3098231554031372,0.3098231554031372,8.0
pride_and_prejudice_TPride_P13,"man, with fortune,",3,0.1909666582942009,0.1909666582942009,11.0
pride_and_prejudice_TPride_P13,"with fortune, might",3,0.15229424461722374,0.15229424461722374,12.0
pride_and_prejudice_TPride_P13,"fortune, might deem",3,0.13118405640125275,0.13118405640125275,16.0
pride_and_prejudice_TPride_P13,might deem himself,3,0.14721820503473282,0.14721820503473282,14.0
pride_and_prejudice_TPride_P13,deem himself entitled,3,0.1474194899201393,0.1474194899201393,13.0
pride_and_prejudice_TPride_P13,himself entitled to,3,0.23282159119844437,0.23282159119844437,10.0
pride_and_prejudice_TPride_P13,entitled to it.âĢĿ,3,0.06714215315878391,0.06714215315878391,17.0
pride_and_prejudice_TReput_P10,âĢľI know,2,-0.0180197861045599,0.0180197861045599,73.0
pride_and_prejudice_TReput_P10,know you,2,-0.043375164270401,0.043375164270401,49.0
pride_and_prejudice_TReput_P10,"you do,âĢĿ",2,0.076762979850173,0.076762979850173,28.0
pride_and_prejudice_TReput_P10,"do,âĢĿ she",2,0.0524221807718277,0.0524221807718277,43.0
pride_and_prejudice_TReput_P10,"she continued,",2,0.01853826455771923,0.01853826455771923,72.0
pride_and_prejudice_TReput_P10,"continued, âĢľand",2,-0.08492886461317539,0.08492886461317539,20.0
pride_and_prejudice_TReput_P10,âĢľand that,2,-0.15354611910879612,0.15354611910879612,6.0
pride_and_prejudice_TReput_P10,that is,2,-0.1461579017341137,0.1461579017341137,9.0
pride_and_prejudice_TReput_P10,is what,2,-0.07989969104528427,0.07989969104528427,23.0
pride_and_prejudice_TReput_P10,what makes,2,-0.04289930686354637,0.04289930686354637,50.0
pride_and_prejudice_TReput_P10,makes the,2,-0.04470416437834501,0.04470416437834501,47.0
pride_and_prejudice_TReput_P10,the wonder.,2,0.0027256524190306664,0.0027256524190306664,83.0
pride_and_prejudice_TReput_P10,wonder. With,2,0.004938057623803616,0.004938057623803616,81.0
pride_and_prejudice_TReput_P10,With your,2,-0.007693209685385227,0.007693209685385227,79.0
pride_and_prejudice_TReput_P10,your good,2,-0.016817073803395033,0.016817073803395033,75.0
pride_and_prejudice_TReput_P10,"good sense,",2,-0.03939331090077758,0.03939331090077758,52.0
pride_and_prejudice_TReput_P10,"sense, to",2,-0.05407504551112652,0.05407504551112652,41.0
pride_and_prejudice_TReput_P10,to be,2,0.0034818481653928757,0.0034818481653928757,82.0
pride_and_prejudice_TReput_P10,be so,2,0.030886035412549973,0.030886035412549973,57.0
pride_and_prejudice_TReput_P10,so honestly,2,0.07033796235918999,0.07033796235918999,31.0
pride_and_prejudice_TReput_P10,honestly blind,2,0.02297048643231392,0.02297048643231392,65.0
pride_and_prejudice_TReput_P10,blind to,2,-0.005344932898879051,0.005344932898879051,80.0
pride_and_prejudice_TReput_P10,to the,2,0.01569591462612152,0.01569591462612152,76.0
pride_and_prejudice_TReput_P10,the follies,2,-0.01564256940037012,0.01564256940037012,77.0
pride_and_prejudice_TReput_P10,follies and,2,-0.024050227366387844,0.024050227366387844,64.0
pride_and_prejudice_TReput_P10,and nonsense,2,0.030547846108675003,0.030547846108675003,58.0
pride_and_prejudice_TReput_P10,nonsense of,2,0.07825026102364063,0.07825026102364063,25.0
pride_and_prejudice_TReput_P10,of others!,2,0.1011592335999012,0.1011592335999012,14.0
pride_and_prejudice_TReput_P10,others! Affectation,2,0.138004831969738,0.138004831969738,10.0
pride_and_prejudice_TReput_P10,Affectation of,2,0.15389355830848217,0.15389355830848217,5.0
pride_and_prejudice_TReput_P10,of candour,2,0.1741199530661106,0.1741199530661106,4.0
pride_and_prejudice_TReput_P10,candour is,2,0.11854665167629719,0.11854665167629719,12.0
pride_and_prejudice_TReput_P10,is common,2,0.04412359185516834,0.04412359185516834,48.0
pride_and_prejudice_TReput_P10,common enough;,2,0.05636320821940899,0.05636320821940899,40.0
pride_and_prejudice_TReput_P10,enough; one,2,0.07837040908634663,0.07837040908634663,24.0
pride_and_prejudice_TReput_P10,one meets,2,0.00014760717749595642,0.00014760717749595642,85.0
pride_and_prejudice_TReput_P10,meets it,2,0.0008180737495422363,0.0008180737495422363,84.0
pride_and_prejudice_TReput_P10,it everywhere.,2,0.09093422070145607,0.09093422070145607,19.0
pride_and_prejudice_TReput_P10,everywhere. But,2,0.028364049270749092,0.028364049270749092,61.0
pride_and_prejudice_TReput_P10,But to,2,0.020799363031983376,0.020799363031983376,67.0
pride_and_prejudice_TReput_P10,to be,2,0.06136299483478069,0.06136299483478069,36.0
pride_and_prejudice_TReput_P10,be candid,2,0.05088076926767826,0.05088076926767826,45.0
pride_and_prejudice_TReput_P10,candid without,2,0.03651332715526223,0.03651332715526223,54.0
pride_and_prejudice_TReput_P10,without ostentation,2,0.07814317615702748,0.07814317615702748,26.0
pride_and_prejudice_TReput_P10,ostentation or,2,0.06427577324211597,0.06427577324211597,35.0
pride_and_prejudice_TReput_P10,or designâĢĶto,2,-0.09800611063838005,0.09800611063838005,16.0
pride_and_prejudice_TReput_P10,designâĢĶto seize,2,0.01893741264939308,0.01893741264939308,71.0
pride_and_prejudice_TReput_P10,seize the,2,0.10819659568369389,0.10819659568369389,13.0
pride_and_prejudice_TReput_P10,the good,2,0.06112123467028141,0.06112123467028141,37.0
pride_and_prejudice_TReput_P10,good in,2,0.036533500999212265,0.036533500999212265,53.0
pride_and_prejudice_TReput_P10,in everyoneâĢĻs,2,-0.15182070806622505,0.15182070806622505,8.0
pride_and_prejudice_TReput_P10,everyoneâĢĻs character,2,-0.15236781351268291,0.15236781351268291,7.0
pride_and_prejudice_TReput_P10,character and,2,-0.059027450159192085,0.059027450159192085,39.0
pride_and_prejudice_TReput_P10,and enhance,2,-0.017595486715435982,0.017595486715435982,74.0
pride_and_prejudice_TReput_P10,"enhance it,",2,0.026841480284929276,0.026841480284929276,62.0
pride_and_prejudice_TReput_P10,"it, while",2,-0.012678906321525574,0.012678906321525574,78.0
pride_and_prejudice_TReput_P10,while saying,2,-0.020399948582053185,0.020399948582053185,69.0
pride_and_prejudice_TReput_P10,saying nothing,2,0.03556941822171211,0.03556941822171211,55.0
pride_and_prejudice_TReput_P10,nothing of,2,0.024318715557456017,0.024318715557456017,63.0
pride_and_prejudice_TReput_P10,of the,2,-0.01912292931228876,0.01912292931228876,70.0
pride_and_prejudice_TReput_P10,the badâĢĶthat,2,-0.05969377979636192,0.05969377979636192,38.0
